"log2fc","pvalue","fdr","labels"
-0.428522092238148,0.0373607173365319,0.0729202861190442,"HAGH"
1.47156313296521,1.36785939414712e-07,3.6447116125198e-06,"HADHA"
1.29553358146869,1.41734647569292e-06,2.18205087062396e-05,"HADHB"
0.472090087927299,0.0116628164831864,0.0286816026283381,"HADH"
-1.07945059632118,0.0220201936408047,0.0477280396059336,"HAL"
1.05684488009548,2.07454284717374e-06,2.9626176961351e-05,"HARS1"
1.77222730599405,1.0177156646543e-05,0.000105085937350505,"HAS2"
-0.24587245789655,0.202558405506713,0.287576655001063,"HAS3"
1.2027761514419,4.50011951969423e-05,0.000343188552912706,"ANXA2P2"
0.145763499276489,0.850899108964128,0.888673040981883,"HBA2"
-0.567082692614516,0.203670235058821,0.288854366946075,"HBQ1"
0.229098170579459,0.232769836880133,0.321407357546409,"HCCS"
-0.0498035471114129,0.828577803495095,0.871527163721667,"HCFC1"
1.34666299117514,0.00189955592505672,0.00674714498082327,"ANXA3"
-0.937879521413374,0.0309283564247475,0.0631283633339192,"HCRTR1"
0.0895337266332472,0.665287088971632,0.737831691758432,"HTT"
0.78528909550003,3.51598274288988e-05,0.000282732798425522,"HDAC1"
1.81119552628383,1.31180046891981e-08,6.77425133795122e-07,"HDAC2"
-0.518351243541046,0.00360832809948217,0.0112540973633812,"HDGF"
0.33113226577232,0.0416937302395589,0.0793984953072089,"HDLBP"
0.472430589253745,0.0151259361692411,0.0352917352500968,"ANXA4"
1.83421971238888,1.68111645133284e-08,8.0346769078028e-07,"HELLS"
0.156401107342681,0.687056565167703,0.756442475709392,"NCKAP1L"
2.21657240463518,1.24636385735726e-09,1.43374821660132e-07,"HEXA"
2.81760539375633,1.10065300738565e-10,3.01057703285091e-08,"HEXB"
-0.630197461510557,0.497128531473373,0.586553293129791,"CFHR1"
1.08193382655911,2.85219409716357e-06,3.79080458491541e-05,"ANXA5"
-0.0795696333077807,0.656454948892717,0.73051361315168,"HUNK"
-0.695720374680811,0.00076888352991841,0.00328360506166031,"SOX8"
-0.941750148359089,7.83907980031254e-05,0.000535226570074553,"ST6GALNAC6"
1.50945299780297,7.11349770094321e-05,0.00049657264919977,"ADGRE2"
-1.01677784533744,0.000403811047624598,0.0019793030485978,"KCNIP3"
-0.326789500523548,0.499029173221584,0.588462821444753,"KCNIP2"
-0.706176088335302,0.000423335827008243,0.00205149378108585,"CXXC1"
1.02539315747422,0.0100546379502384,0.0255852572097599,"ZNF354C"
-0.56571863906193,0.00397982139006121,0.0121923473920559,"NT5C"
-0.20090619405466,0.337155131534565,0.43183195838106,"POLR1H"
0.426162534534608,0.121791386270273,0.190588265596037,"DNTTIP2"
-0.641865513890362,0.00207611469479015,0.00724771726854325,"SOCS7"
-0.0355593236495348,0.799188496301273,0.848545122057573,"EHD4"
-0.445765977327574,0.0592150746181512,0.105784239544903,"EHD3"
0.787567845470674,0.00655952540107514,0.0182081683624452,"EHD2"
2.17429409297057,2.69423158762972e-09,2.35687607510275e-07,"PIK3R4"
-1.25407979147101,0.000103686220342181,0.000668788149770915,"CDR2L"
-0.0227165173083834,0.953409726136343,0.966387166464104,"TAX1BP3"
-0.160790465380239,0.619487386387622,0.69950241029959,"HHEX"
1.40103111065278,0.000103908361711364,0.000669961914706434,"ANXA6"
-1.30736329480584,0.00148876780692851,0.00556286895599631,"HIC1"
0.904894422755574,1.10974822685147e-05,0.000112317772934063,"HIF1A"
0.230032404928749,0.360055283472478,0.455289373688192,"HIP1"
0.251153246658877,0.137511222914317,0.209948484962088,"UBE2K"
-0.863686417505325,0.00325159190696801,0.0103425921068319,"HINT1"
0.337309548061195,0.113865012136457,0.180624669751412,"HIVEP1"
-1.0477123191846,0.00031141181525149,0.00160220514447713,"STOML2"
-0.126881020825335,0.457737230366926,0.550195071162378,"HIVEP2"
0.764493829243475,0.000319757379546628,0.00163605923031833,"HK1"
0.695597371662861,0.00254654272778958,0.00851229112215035,"HK2"
0.726979574522995,0.018585000148421,0.0415769584865428,"ACACA"
0.78628374614136,0.000120733531802093,0.000754810836004087,"ANXA7"
-0.615671798747818,0.00538514186025223,0.0155243978964755,"ZBTB48"
2.09309097718262,1.06325814071611e-09,1.29453618884268e-07,"HLA-A"
1.82332517247223,1.23680846456999e-07,3.34902032289407e-06,"HLA-B"
1.7849028756508,4.20676112101468e-08,1.51880466447024e-06,"HLA-C"
0.511449387839579,0.188812110794823,0.271491272779311,"HLA-DMA"
1.60370984683776,1.64384445082212e-05,0.000153437747284348,"HLA-DMB"
0.290206235428454,0.17532692912363,0.255611675358985,"ANXA11"
-0.276346791773091,0.123389628006861,0.192547384708994,"MNX1"
1.25553278442085,0.000517635355861103,0.002412449772496,"HLA-DOA"
-0.215725443302818,0.476353558173641,0.567535986201728,"HLA-DOB"
3.73928594103486,5.23884973668512e-10,8.32228701027694e-08,"HLA-DPA1"
3.16297338563903,6.58029533201711e-06,7.38125932333863e-05,"HLA-DPB1"
1.23872307133359,0.00532401124450541,0.0153720802420547,"HLA-DQA1"
2.92285054910478,9.93419501472013e-10,1.25697973321232e-07,"HLA-DQB1"
2.69730065971909,2.17610421704938e-08,9.57715523492973e-07,"HLA-DRB1"
2.40433912199961,1.54378107448018e-05,0.000146070221884682,"HLA-DRB5"
-0.496435487158439,0.0142958098497114,0.0336923209488632,"HLF"
1.09413521614794,5.57552545750366e-06,6.45383515830403e-05,"HLA-E"
2.06526424739874,2.00348095837411e-07,4.83618847839076e-06,"HLA-F"
2.02248897353369,1.92564611102106e-06,2.78680411240724e-05,"HLA-G"
1.9902966702477,2.73974238081327e-08,1.12836797313495e-06,"HLA-H"
-0.626705740575351,0.0327774321197647,0.0658469911788118,"HLA-J"
-0.483499688558954,0.0808371171827738,0.136446378729879,"HLA-L"
-1.32108551871846,0.000718825614475512,0.00311320524860237,"AOC2"
1.57536873750625,9.29400418023457e-08,2.67744369130074e-06,"MR1"
0.141941360418645,0.519057516166866,0.607442599429126,"HLCS"
0.621115548456149,0.00213828697564797,0.00741664103842965,"HLX"
-0.549753571004624,0.00314357888795768,0.0100778196907811,"HMBS"
0.43833629513958,0.0405300133803475,0.0775542759188019,"HMGB1"
0.133912864068051,0.517431909393313,0.605922791960156,"HMGB2"
0.668147833573945,0.00729039573378708,0.0197664419476946,"HMGB3"
-0.483479156908317,0.00768903198409457,0.0206373997221313,"HMGN1"
-0.489294567602658,0.0349065146092433,0.069108684116579,"HMGN2"
0.167735422070729,0.294870386077937,0.388318177781461,"HMGCL"
3.27700111920204,3.60020243134239e-11,2.0368032593439e-08,"HMGCR"
2.46187170042846,2.26117773207867e-08,9.74585131035457e-07,"HMGCS1"
-0.286048773231493,0.217475578519192,0.304652107978511,"HMGA1"
0.906252768577229,0.00443619213273121,0.013275149762102,"HMMR"
-0.563876500432607,0.14925793241873,0.224155328442408,"HMOX1"
0.2272123176059,0.153333128843298,0.229220810876297,"HMOX2"
-1.0778116617155,5.90834653867257e-05,0.000428297350130632,"NR4A1"
-0.441790387801458,0.0224214307944828,0.0484505072745139,"HMX1"
0.237511585236007,0.623152230905523,0.702926841922237,"HMX2"
-0.141053828351835,0.445673408842301,0.538293443844285,"FOXA1"
0.771720136116852,0.00274676353161331,0.00903847222476032,"APAF1"
-0.916560987834532,0.00544490319471671,0.0156668941328057,"FOXA3"
0.209598325774413,0.472975986676759,0.564282916656057,"HNF4G"
0.0515245089142295,0.93602568349225,0.953693018181586,"ONECUT1"
